id,rent
ff8081816108a1fb01610a0ca50e56f3,16304.889906141492
ff8081816140cd29016142c2422462f1,15845.667209201389
ff8081815ae03cc6015aebecbfa80c9a,27534.621988932293
ff808181616a290101616a4435770b0c,9116.199028862848
ff8081815dd6701e015ddaeb27821feb,15658.474026150174
ff80818159bd40210159c013991c5f0d,30882.025694444448
ff8081816179252a01617938fadf0a3b,24420.522835286458
ff808181611da17a016127a906c87bec,9306.438788519965
ff8081815ca0dc9a015ca15631bc1637,12839.392184787326
ff80818151669a40015170bd67604e52,18445.925792100694
ff808181583e64a201583e85a8ef07c6,8828.317864312066
ff8081815ab805ff015abcf503b04e3e,23152.498074001734
ff8081815dc0d62b015dc115f19c20c7,10962.609917534723
ff8081815c783eb3015c78ee1b093565,13368.441704644098
ff80818162f7981d0162f90c353611d5,9906.79951985677
ff8081815c0b6d39015c0b73456c0149,11772.993177625867
ff80818157a7ffe00157a8393cd91738,30459.57267252604
ff808181636cd0bf01636df35e8c6c68,20015.945654296876
ff8081815f6ca061015f6defe0f94962,23542.55537109375
ff80818155583466015558c6b4111bdf,17435.716796875
ff8081815ef10001015ef1070db60334,16165.748643663195
ff8081816108a00501611c036d3e70f8,12982.232801649305
ff8081815ec82bb8015ec989187f65d4,11834.159830729168
ff8081815d03af28015d04304c0b1c2c,30760.584667968753
ff808181560220dd015602865eef11cc,11328.735880533854
ff80818160ea53ee0160ef40b2be3191,20011.285942925348
ff8081815d65f1d8015d697938a9347a,12809.146213107639
ff8081815687faa00156882d210509fb,13490.233317057293
ff8081815d08cdd6015d0bda2eba5276,18541.03648546007
ff80818163cb5ff80163ceab56ee02b1,21036.177506510416
ff80818163779813016381d6e8d00d69,13660.848619249131
ff808181636cd0bf01636e2c086315a1,22789.18931749132
ff80818160ac0a640160b515eb7a663b,20617.30579969618
ff808181611da17a01612781bbd26811,9160.880560980902
ff80818161b3779b0161bc6c09ea6325,10918.62927246094
ff8081815bb75591015bb88dacc557c5,16860.325520833336
ff808181631568f5016315e0b01546ae,25447.718695746524
ff8081816377981301637cef90537ab0,17350.08767361111
ff80818159abcfaf0159abd4b62001bf,24590.37287868924
ff80818161e680560161eb259a0e0799,13829.989461263021
ff80818162e6a4b60162ec1fff9c171e,10111.460422092014
ff808181617426b801617892ce690433,18746.711181640625
ff8081815df4d911015df4dd20540285,19958.190380859374
ff8081815fa03991015fa0a75f99423d,11985.974527994791
ff8081815db1db30015db23baa4f11a3,19737.14501953125
ff808181642255690164226ad8ca0ecb,29079.388639322915
ff8081815d4158c4015d44aa2aff5fc6,18024.838487413195
ff80818164c697480164c7bd5cdf5187,15857.71218532986
ff8081816140d57e01614fb725321d26,14345.300130208332
ff8081816306a0a001630a4b61bd74e5,12698.143337673613
ff8081815af9faba015afa8fb19540d9,16529.878512912328
ff8081815d7dd90f015d7e14b8122031,23642.843750000004
ff8081816295674f0162959eb2bf108b,28502.859347873266
ff8081815b15c304015b1a232b053c62,23009.03470052083
ff8081815771e15b0157752d3a97536d,13733.417982313369
ff80818161837a7201618851b9906d8c,11568.434828016494
ff8081814fe04aa9014fe3f18936106a,19255.727647569445
ff8081815e4c7dfb015e4ccd8a820c83,23095.71072048611
ff8081815b5c7e67015b5d11082b3fcb,14100.07505967882
ff80818161e138090161e1fafae72f29,32529.99782986111
ff8081815ff782bf015ffb543bdf361f,15363.565456814236
ff80818161eff9bc0161f0724c365c38,26370.42445203993
ff80818158e4eca20158e70111120b81,22075.658799913195
ff8081816251791d016251ab66321589,21909.990234375
ff808181611da17a016121774abb26c6,14727.534356011285
ff808181640e0f150164113b2b8d59c7,24551.662272135414
ff8081815dcc4bbb015dcf51e43931e2,19857.023266601565
ff80818157381c560157382e04a50431,12050.502807617188
ff8081816468cf32016468f2c2dd0a7d,11905.705322265623
ff808181625fd6a1016261d0283462b9,18616.897162543402
ff8081815e56a1d3015e5ad9512f7f6a,16337.048638237848
ff808181623e3b0801623e5f45d21242,26306.391167534723
ff80818163ddd7b60163de66baa163a4,17597.826310221353
ff8081815a94eb71015a95117ec70ce7,11218.357516818576
ff8081815faaadf7015fb0e599d26222,32186.848307291664
ff80818160ea556b0160f4ad3351292d,25962.5655327691
ff8081815d3a2bb3015d3aae00bb32f8,26001.576421440976
ff8081816448e9af016449dbc9aa1a34,14590.650851779514
ff8081816140cd2901614652e2257e4f,12298.605631510416
ff8081815f5e2df1015f628a8e000436,16194.660416666666
ff80818161a20b1f0161a274b13d476a,11218.107666015625
ff8081815356e4c101535ba66d3532cd,18379.239800347223
ff808181636ca00c01636cb338500dc8,15246.559670681425
ff80818154ebec4a0154ec6445300b44,25669.517773437503
ff8081816096aebf0160974071d025de,22682.66433376736
ff8081816165e0a4016165fda2ce07e6,24534.789849175344
ff80818153faed470153fb238e650538,15686.786621093748
ff8081815a1817c2015a189f181c3306,20426.535400390625
ff8081815af0255b015af0334cf508a4,33756.02015516493
ff808181644b999a01644bba1c071943,19382.430962456598
ff808181553aee5e0155448d103d1cb7,18483.520703125
ff8081815d1577e5015d16cf417047d8,14234.618828667537
ff80818163d436150163d448b4600cdb,15093.372151692707
ff808181645e469901645ee274f33249,15914.773084852432
ff808181649c8b2f01649d7b67bc4eeb,10447.431410047742
ff8081816387aad10163884d24a15ed4,30614.898274739582
ff80818160167275016020157acd25e9,17699.80845811632
ff80818159d0c6ed0159daaf7aec791d,15136.27175564236
ff80818154a15aef0154a4e09eca2d67,10704.823676215277
ff8081815a902c06015a92739f5a3281,10580.264512803818
ff8081815cc3ec3b015cc443fd7528a5,14376.28347439236
ff8081814cd15f41014cd1645ccc0030,18231.04296875
ff80818160bad5480160bc1aaa205892,34156.712293836805
ff8081815d3a2bb3015d3ac6084b3ea6,19053.410942925344
ff808181629564ba016295c594ee387a,18062.889729817707
ff8081815e997714015e9da2df176d76,22404.061621093748
ff80818162527bba0162531e1d194f99,20553.209244791666
ff80818162befee30162bf11e15c0c53,37134.969346788195
ff80818152ab68e60152bbaf7eca1ddb,19075.161333550346
ff8081815f9ae2eb015f9dcbb8ad56fb,10378.575466579861
ff808181643c036701643ca61a6430b7,33226.896240234375
ff8081815cf8c637015cf8ce148b0404,16102.981024848092
ff8081814d1016be014d1333307d07fb,26184.506754557293
ff8081815a0de8ea015a11df9eae5963,12246.906928168402
ff8081816108a00501610f8885f26255,10441.770228407118
ff808181629564ba01629615b65c6959,20435.223171657984
ff8081815525cfad0155263e4440086d,22445.64072265625
ff80818155ba4b6c0155bb3cb33c3272,12429.393825954861
ff8081815ea43b6b015ea866dae2523e,31074.052001953125
ff8081815d8f1388015d92f0d8376726,22112.75111219618
ff80818160f91d7f0160fecb972a7ae0,11294.131171332465
ff808181616fc2e801616fcd4c260542,16915.778062608508
ff80818159d0c6ed0159da30b8864577,14179.587565104168
ff808181555ecba50155623957a1342d,36178.68109809028
ff80818150a577e10150a7c773e90554,16836.123847113715
ff808181611da17a016122da90035f54,12640.21937391493
ff80818163c52cdb0163c9ab12da7595,17657.302707248266
ff8081815e85428b015e85d923974556,28784.31219075521
ff8081815d65f1d8015d6893c4db332e,11955.521674262152
ff80818153e999fe0153ea67142f0d9b,12117.223293728299
ff80818162bedfb50162bee395070288,30296.913248697918
ff808081492465440149317ee73d05a8,24586.816107855902
ff8081815b43d6b9015b43f86e3e05c3,23964.877875434027
ff8081815e8e5018015e8fa9337e58b4,14796.347276475695
ff8081815e95cff3015e9875e29e1f0c,35193.629991319445
ff8081815faaabd7015fabc078e739d5,31035.712391493056
ff80818164caf5680164cc7afbdd601b,11840.046074761285
ff8081815c86a9a3015c873fb6c43e67,15227.881692165798
ff80818163a703450163abf505877dd3,27169.680365668402
ff80818154f7abca01550009951f609b,20518.10112847222
ff80818164ad880c0164ada6073f080c,13105.70138888889
ff80818160a296dd0160a763de3100ac,21814.704595269097
ff808181599716da0159a17881011822,10665.280598958332
ff8081815f62d9e5015f6bd5286e7a92,12590.512939453125
ff808181638bb52301638c2472e725a6,15002.922458224826
ff8081815d1c2606015d1c7b57402a82,25726.027180989582
ff8081816363fc8c016367274e1b0a28,15105.973678927952
ff8081815e66d3d1015e6a298d6341ce,10822.441772460938
ff808181585a44b8015862476e775a9e,9519.721332465278
ff80818160204e9b01602104c1766700,11550.898722330729
ff8081815d73ffbe015d749fc02e5342,12522.80601671007
ff80818154bd9db40154bf46a38b2817,14875.654676649307
ff8081815c625716015c625f568e036f,13542.834513346355
ff8081815d9773eb015d9825acec5a9b,14436.838894314234
ff80818156ab9f420156abb0d7de014a,14489.011515299479
ff80818158685fb701586ba193ef302a,8997.372029622395
ff8081816306a26f01630a79d9bd5c04,22536.90793185764
ff8081815d461074015d469b5ec9410d,14176.199693467881
ff808181649c8e8501649ccaec4f1da8,14703.463012695312
ff8081815fed2bdf015fed91a5331443,11993.483601888021
ff8081815fe90fbc015fecab65d01f2e,13916.612263997396
ff808181549b0f1a01549e694c7b1889,16889.259738498266
ff808181641700fa01641b966826632c,11764.187567816842
ff8081815a30d446015a35db0cbc3e8b,38532.51475694444
ff8081815dd66c3a015ddb7594cb0da7,9578.914944118924
ff808181624738d1016248873e5068df,16982.11082356771
ff8081815db1d530015db1ea2eab0ec1,10639.680433485244
ff80818162ae1bf30162aec0a9246703,10480.46917046441
ff8081814e7c7eec014e80d6eb2f1ee2,11372.730238172744
ff8081815752a3e6015755bc8fa7159c,14076.632432725695
ff8081814ca86486014cac6f041e0a9e,20200.573784722223
ff808181504886400150493340320274,24864.045871310766
ff8080814b5128f9014b597e4e1a09ea,24427.167507595488
ff8081815ad5e9a4015ad72c70791f20,12667.641099717883
ff8081815525cfad0155285cc2cc14f2,14787.464830186633
ff808181619df65201619f75176a4fbc,20616.23396809896
ff80818158444dfe01584786d75d25da,14443.987955729166
ff8081816354aa09016358c895d74bb3,19986.7998046875
ff80818164642ca20164644fb7d0180d,16499.645168728297
ff8081815d34bee9015d3560a11215db,17462.565755208336
ff808181633148de0163341af37f5bc3,24438.32481553819
ff8081814e852ae8014e8b8be97c3475,14786.612331814236
ff8081816108a0050161187c2c0f617c,25683.378700086807
ff80818155879b3f01558c9bdd5901a4,9719.364162868922
ff80818160bad4050160bf82ded41f7f,21636.257378472223
ff808181592254fb015925184a971fc9,25143.94154188368
ff808181599713b20159a05c37a229d5,17624.40972764757
ff80818163156c8d01631bcc0749564d,15578.04541015625
ff80818162f29f2a0162f3989a51679b,29092.569227430555
ff80818164b2c5550164b3034a681355,17049.995076497395
ff8081815d9773eb015d98232d135902,10953.801242404514
ff8081815a702410015a7f6fd13b2ac6,14736.026217990451
ff8081814cb771fb014cc7ad025f346f,8630.321024576824
ff8081815b200540015b232528c17154,11484.248806423611
ff8081815226269201522a9e096c2769,21751.795084635418
ff808181629ad0f80162a11277056598,20564.994330512152
ff80818160ac0a640160b5953d5b003b,34860.5422905816
ff808181606da81a016072996aa029fe,10733.953572591146
ff808181565ae58601565e146d86128c,19323.698269314234
ff8081815c3fdc65015c4340fc3b6f42,15841.261732313369
ff8081815fa635fc015fa6faa48717e6,26876.279866536453
ff8081815ad86bd8015ada308a1d1188,15585.229817708336
ff8081815d7f4756015d7f7a627d0772,11385.602796766494
ff80818162537f2d016256b4a560184a,24702.70179578993
ff80818161e67ea60161ea84ffca18a1,10503.369281684028
ff808181618f4f1401619266e7a24eae,21682.79172092014
ff8081815bed1b56015bf8351a804a5d,22113.287679036457
ff80818161c29f490161c3113b0f1aa6,29310.369726562498
ff80818161e67ea60161eaacc0cb3ba6,24743.407416449656
ff8081815d698db3015d736efe361c6a,31722.52287326389
ff80818163314bec0163398a4a325c50,14677.206068250867
ff8081815dbd05ac015dc0858b9307a9,16404.53047688802
ff808181620eb34b01620fcf4c6c40fe,25573.747287326387
ff8081815a9514a4015a99fa6e3c4330,16167.13176812066
ff808181605decbc01605f0aa6707a14,15376.733100043404
ff80818153a92f310153acc19fbb1d49,18510.280436197918
ff8081816253811501625b71d4e0209b,12056.875284830729
ff80818163c0516f0163c3f996f91c30,22741.89626736111
ff8081815ab0aa10015ab3ee9a103a42,10976.366794162326
ff808181506fff08015073c0d002198a,10280.36843532986
ff8081816354aa09016357d66c060c92,14580.652737087672
ff808181631568f501631e5832840cfd,20428.96248372396
ff8081816411d4990164125d1e472faa,18371.316080729168
ff8081816035b4920160445070b07703,24932.446316189238
ff808181531c7db10153218c3a32390b,13692.396077473959
ff8081815e7fc06e015e802d5f463afd,9308.237643771701
ff80818152c5af1b0152c625e1f40824,10490.599622938369
ff808181590163a3015902575a482ed6,23301.923893229166
ff8081815eaeb70c015eb7c0366a66f9,21193.376953125
ff8081814cff7251014d09fae7272d67,15982.870483398438
ff808181578e810201578fa7865442ac,24992.915717230902
ff8081815d8ed645015d8ef5677604dd,10956.072116427951
ff80818159082785015908901eed0890,10160.892249891494
ff80818160117d08016011f77c0c14ad,20967.178168402777
ff808181636cd0bf01636dcf641f5128,13958.318535698783
ff8081815dfb5dec015dff5daa9d36fc,19407.753851996527
ff808181635effb10163635a61e14758,17199.140964084203
ff8081815ea43b6b015ea840ffa64c1f,18952.566297743055
ff80818162537f2d01625e1007e460bc,16590.53375922309
ff80818161ad51cd0161adb7aef63876,27938.48021375868
ff808181611da17a01612789c1636cbc,10286.794528537326
ff80818163ee6c230163ef6265601f44,24162.205078125
ff80818161b7aabf0161b8d7d3fa14e7,16402.76207139757
ff8081815961d040015963c59f775160,8301.157375759549
ff8081815e349bfb015e371e1e3a5d30,35499.91015625
ff808181606a2cf101606d6b8bce68f1,26181.74658203125
ff8081815dd66c3a015ddfc095c36ccf,12315.61823187934
ff8081816016727501601aebf1111230,19769.420437282988
ff808181622f0e42016232bfe31c7726,33336.21859266493
ff80818163733c7f0163765eec697c38,11892.147121853299
ff80818159fa0f0f015a02bb3ea47db1,11204.129584418404
ff808181639be7ee0163a05a53d42db5,10406.527262369791
ff8081815bdd0dfb015be728572876b3,33609.388997395836
ff80818162f6256b0162f649903a0c94,34151.04806857639
ff8081815b9bf9ce015b9e84219d435b,11203.371405707465
ff8081815d40382c015d4044c5ce0580,28797.281103515626
ff8081815e8e5018015e8e7002fe13ea,12297.581149631074
ff808181525d97c601525d9e9ef7003b,13371.371337890625
ff808181646fd18401646fdd2f170769,18386.893473307293
ff8081815d5a788d015d5a94d5eb0f2f,36192.658094618055
ff8081816205bb170162098c5c52369f,11065.599080403646
ff808181619df7ac01619e1e529314d1,25772.952240668405
ff8081815e0ddc26015e0e34e49032d8,17563.703455946183
ff8081815def3b73015df003de3e2418,16457.968221028645
ff8081815f8057de015f80877bf41c2a,11466.329535590276
ff808181620eb34b0162155334813d84,15489.766737196182
ff8081815ecdcb87015ecde027cf01ec,15858.07464735243
ff808181615af4630161617ed8eb7318,26163.80881076389
ff8081815a30d446015a3176f85f396c,27384.921495225695
ff8081815fb4d845015fb5c48f002b3c,40492.591851128476
ff808181501e204c01501e3273270073,22941.181835937496
ff8081815d34bd82015d355e0dd129f0,24497.475260416664
ff8081815f95f062015f96f7af7c2e57,25462.863850911457
ff8081816326743801632c2f75e2614a,16119.475938585068
ff80818153d5d4430153d62d9c8009f1,23206.471435546875
ff80818162e1f8d30162e23339730cd1,13264.194607204861
ff8081815e2340c4015e23b1f6161282,26096.705246310765
ff80818163733c7f016379e9a19c2546,33062.53040907118
ff808181636661fe016366fcd9610c3d,16735.288614908855
ff80818152847fb10152879188f80e43,16566.647922092016
ff8081815ed1963c015edd0f15ad1172,18725.53016493056
ff8080814a52854b014a52eda3fb009c,11225.877292209201
ff80818162e6a4b60162ec98b7d64245,23123.783175998262
ff808181615af5c101615c35d2aa5441,16443.273057725695
ff8081815d46135d015d4a2f12217740,21374.860460069445
ff8081816016727501601b17df942ea4,13347.253594292535
ff8081815d4a6ea3015d4bafa4933295,18618.07457139757
ff8081815dbd05ac015dbdaaf2432d0c,34133.3323296441
ff80818163b69efd0163b6e9375c1096,18069.099799262152
ff8081815f5dc1d6015f5dcc8f58054e,15575.298109266492
ff8081815ce959c6015ce99fd6f60df3,35310.736165364586
ff8081815eec3be6015eec65e3171794,9395.94300672743
ff8081816276204001627725117c21ed,20719.07373046875
ff808181618af71001618da508c33070,23459.47667100694
ff8081815dc13047015dc159801818cc,23126.90709092882
ff8081815890a6c1015892648eb63f97,17391.722493489582
ff80818160bad4050160c064619d05d1,12457.858181423611
ff808181638d2d3501638e2af23840ca,8723.038296169705
ff8081816046f55b016049486412256f,13619.524386935764
ff808181593a884001593ac0c67510d8,13319.867580837674
ff80818161e67ea60161ea763e7d0c2e,18009.02281358507
ff808181547a7a6201547b0e37a20e75,13089.458509657119
ff8081815322ae890153363a42735e10,18841.810601128473
ff80818155879b3f01558c8648027d61,18468.053249782984
ff8081816108a00501611247bb5b4147,42248.22205946181
ff8081815bcdf0a2015bce2a8f871857,10702.716959635416
ff8081815f4e7aac015f4f422e752185,9458.722927517361
ff80818162c249b60162c26c3c5e0e9d,13785.919609917535
ff80818160117d08016011dbfa730faf,12695.893636067709
ff808181631568f50163166c03d018bd,15259.397488064236
ff80818163255811016325c501223e49,23386.093939887152
ff8081815a21c1b1015a229b61fd1cc7,20279.923231336805
